"Year","County","Ag.District","cows_total_weight","Dairy_cows_total_poop_lb","Dairy_cows_total_N","Dairy_cows_total_P","Dairy_cows_total_K","feed_cows_total_weight","feed_cows_total_poop_lb","feed_cows_total_N","feed_cows_total_P","feed_cows_total_K","Hogs_total_weight","Hogs_total_poop_lb","Hogs_total_N","Hogs_total_P","Hogs_total_K","Turkey_total_weight","Turkey_total_poop_lb","Turkey_total_N","Turkey_total_P","Turkey_total_K"
2014,"CHISAGO","EAST CENTRAL",13440000,535680000,3490560,1797120,1969920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"CLAY","NORTHWEST",1.4e+07,5.58e+08,3636000,1872000,2052000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"CLEARWATER","NORTHWEST",24500000,976500000,6363000,3276000,3591000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"COOK","NORTHEAST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"COTTONWOOD","SOUTHWEST",32900000,1311300000,8544600,4399200,4822200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"CROW WING","EAST CENTRAL",13160000,524520000,3417840,1759680,1928880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"DAKOTA","SOUTHEAST",32900000,1311300000,8544600,4399200,4822200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"DODGE","SOUTHEAST",26320000,1049040000,6835680,3519360,3857760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"DOUGLAS","WEST CENTRAL",36400000,1450800000,9453600,4867200,5335200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"FARIBAULT","SOUTH CENTRAL",15260000,608220000,3963240,2040480,2236680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"FILLMORE","SOUTHEAST",100800000,4017600000,26179200,13478400,14774400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"FREEBORN","SOUTH CENTRAL",23100000,920700000,5999400,3088800,3385800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"GOODHUE","SOUTHEAST",79800000,3180600000,20725200,10670400,11696400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"GRANT","WEST CENTRAL",6440000,256680000,1672560,861120,943920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"HENNEPIN","EAST CENTRAL",11340000,451980000,2945160,1516320,1662120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"HOUSTON","SOUTHEAST",6.3e+07,2.511e+09,16362000,8424000,9234000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"HUBBARD","NORTH CENTRAL",8120000,323640000,2108880,1085760,1190160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"ISANTI","EAST CENTRAL",12600000,502200000,3272400,1684800,1846800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"ITASCA","NORTH CENTRAL",9940000,396180000,2581560,1329120,1456920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"JACKSON","SOUTHWEST",14140000,563580000,3672360,1890720,2072520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"KANABEC","EAST CENTRAL",18340000,730980000,4763160,2452320,2688120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"KANDIYOHI","CENTRAL",3.5e+07,1.395e+09,9090000,4680000,5130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"KITTSON","NORTHWEST",15400000,613800000,3999600,2059200,2257200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"KOOCHICHING","NORTH CENTRAL",4760000,189720000,1236240,636480,697680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"LAC QUI PARLE","WEST CENTRAL",19180000,764460000,4981320,2564640,2811240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"LAKE","NORTHEAST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"LAKE OF THE WOODS","NORTH CENTRAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"LE SUEUR","SOUTH CENTRAL",27160000,1082520000,7053840,3631680,3980880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"LINCOLN","SOUTHWEST",28700000,1143900000,7453800,3837600,4206600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"LYON","SOUTHWEST",71400000,2845800000,18543600,9547200,10465200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"MAHNOMEN","NORTHWEST",8540000,340380000,2217960,1141920,1251720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"MARSHALL","NORTHWEST",10780000,429660000,2799720,1441440,1580040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"MARTIN","SOUTH CENTRAL",17360000,691920000,4508640,2321280,2544480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"MCLEOD","CENTRAL",40600000,1618200000,10544400,5428800,5950800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"MEEKER","CENTRAL",46900000,1869300000,12180600,6271200,6874200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"MILLE LACS","EAST CENTRAL",22680000,903960000,5890320,3032640,3324240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"MORRISON","CENTRAL",124600000,4966200000,32360400,16660800,18262800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"MOWER","SOUTHEAST",37800000,1506600000,9817200,5054400,5540400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"MURRAY","SOUTHWEST",65100000,2594700000,16907400,8704800,9541800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"NICOLLET","SOUTH CENTRAL",39200000,1562400000,10180800,5241600,5745600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"NOBLES","SOUTHWEST",1.05e+08,4.185e+09,27270000,14040000,15390000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"NORMAN","NORTHWEST",9100000,362700000,2363400,1216800,1333800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"OLMSTED","SOUTHEAST",57400000,2287800000,14907600,7675200,8413200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"OTTER TAIL","WEST CENTRAL",124600000,4966200000,32360400,16660800,18262800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"PENNINGTON","NORTHWEST",1.4e+07,5.58e+08,3636000,1872000,2052000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"PINE","EAST CENTRAL",37100000,1478700000,9635400,4960800,5437800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"PIPESTONE","SOUTHWEST",71400000,2845800000,18543600,9547200,10465200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"POLK","NORTHWEST",16100000,641700000,4181400,2152800,2359800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"POPE","WEST CENTRAL",34300000,1367100000,8908200,4586400,5027400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"RAMSEY","EAST CENTRAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"RED LAKE","NORTHWEST",13720000,546840000,3563280,1834560,2010960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"REDWOOD","SOUTHWEST",39900000,1590300000,10362600,5335200,5848200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"RENVILLE","CENTRAL",44100000,1757700000,11453400,5896800,6463800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"RICE","SOUTH CENTRAL",32200000,1283400000,8362800,4305600,4719600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"ROCK","SOUTHWEST",9.8e+07,3.906e+09,25452000,13104000,14364000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"ROSEAU","NORTHWEST",22120000,881640000,5744880,2957760,3242160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"SCOTT","CENTRAL",30100000,1199700000,7817400,4024800,4411800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"SHERBURNE","CENTRAL",13440000,535680000,3490560,1797120,1969920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"SIBLEY","CENTRAL",43400000,1729800000,11271600,5803200,6361200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"ST. LOUIS","NORTHEAST",13720000,546840000,3563280,1834560,2010960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"STEARNS","CENTRAL",3.15e+08,1.2555e+10,81810000,42120000,46170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"STEELE","SOUTH CENTRAL",14140000,563580000,3672360,1890720,2072520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"STEVENS","WEST CENTRAL",7.7e+07,3.069e+09,19998000,10296000,11286000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"SWIFT","WEST CENTRAL",21840000,870480000,5672160,2920320,3201120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"TODD","CENTRAL",93800000,3738600000,24361200,12542400,13748400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"TRAVERSE","WEST CENTRAL",7700000,306900000,1999800,1029600,1128600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"WABASHA","SOUTHEAST",9.1e+07,3.627e+09,23634000,12168000,13338000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"WADENA","CENTRAL",23660000,943020000,6144840,3163680,3467880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"WASECA","SOUTH CENTRAL",23660000,943020000,6144840,3163680,3467880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"WASHINGTON","EAST CENTRAL",8960000,357120000,2327040,1198080,1313280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"WATONWAN","SOUTH CENTRAL",10920000,435240000,2836080,1460160,1600560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"WILKIN","WEST CENTRAL",4060000,161820000,1054440,542880,595080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"WINONA","SOUTHEAST",109200000,4352400000,28360800,14601600,16005600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"WRIGHT","CENTRAL",53200000,2120400000,13816800,7113600,7797600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"YELLOW MEDICINE","WEST CENTRAL",36400000,1450800000,9453600,4867200,5335200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"AITKIN","EAST CENTRAL",1.4e+07,5.58e+08,3636000,1872000,2052000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"ANOKA","EAST CENTRAL",2240000,89280000,581760,299520,328320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"BECKER","NORTHWEST",41300000,1646100000,10726200,5522400,6053400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"BELTRAMI","NORTH CENTRAL",22820000,909540000,5926680,3051360,3344760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"BENTON","CENTRAL",47600000,1897200000,12362400,6364800,6976800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"BIG STONE","WEST CENTRAL",9380000,373860000,2436120,1254240,1374840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"BLUE EARTH","SOUTH CENTRAL",16380000,652860000,4254120,2190240,2400840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"BROWN","SOUTH CENTRAL",54600000,2176200000,14180400,7300800,8002800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"CARLTON","EAST CENTRAL",14280000,569160000,3708720,1909440,2093040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"CARVER","CENTRAL",30800000,1227600000,7999200,4118400,4514400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"CASS","NORTH CENTRAL",3.5e+07,1.395e+09,9090000,4680000,5130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"CHIPPEWA","WEST CENTRAL",3.5e+07,1.395e+09,9090000,4680000,5130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"CHISAGO","EAST CENTRAL",13580000,541260000,3526920,1815840,1990440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"CLAY","NORTHWEST",14280000,569160000,3708720,1909440,2093040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"CLEARWATER","NORTHWEST",24920000,993240000,6472080,3332160,3652560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"COOK","NORTHEAST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"COTTONWOOD","SOUTHWEST",35700000,1422900000,9271800,4773600,5232600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"CROW WING","EAST CENTRAL",13440000,535680000,3490560,1797120,1969920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"DAKOTA","SOUTHEAST",32900000,1311300000,8544600,4399200,4822200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"DODGE","SOUTHEAST",26600000,1060200000,6908400,3556800,3898800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"DOUGLAS","WEST CENTRAL",34300000,1367100000,8908200,4586400,5027400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"FARIBAULT","SOUTH CENTRAL",15540000,619380000,4035960,2077920,2277720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"FILLMORE","SOUTHEAST",9.8e+07,3.906e+09,25452000,13104000,14364000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"FREEBORN","SOUTH CENTRAL",23520000,937440000,6108480,3144960,3447360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"GOODHUE","SOUTHEAST",79800000,3180600000,20725200,10670400,11696400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"GRANT","WEST CENTRAL",9940000,396180000,2581560,1329120,1456920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"HENNEPIN","EAST CENTRAL",10360000,412920000,2690640,1385280,1518480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"HOUSTON","SOUTHEAST",63700000,2538900000,16543800,8517600,9336600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"HUBBARD","NORTH CENTRAL",8680000,345960000,2254320,1160640,1272240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"ISANTI","EAST CENTRAL",12740000,507780000,3308760,1703520,1867320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"ITASCA","NORTH CENTRAL",9100000,362700000,2363400,1216800,1333800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"JACKSON","SOUTHWEST",16240000,647280000,4217760,2171520,2380320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"KANABEC","EAST CENTRAL",18620000,742140000,4835880,2489760,2729160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"KANDIYOHI","CENTRAL",42700000,1701900000,11089800,5709600,6258600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"KITTSON","NORTHWEST",15540000,619380000,4035960,2077920,2277720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"KOOCHICHING","NORTH CENTRAL",4900000,195300000,1272600,655200,718200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LAC QUI PARLE","WEST CENTRAL",19460000,775620000,5054040,2602080,2852280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LAKE","NORTHEAST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LAKE OF THE WOODS","NORTH CENTRAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LE SUEUR","SOUTH CENTRAL",24920000,993240000,6472080,3332160,3652560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LINCOLN","SOUTHWEST",29400000,1171800000,7635600,3931200,4309200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"LYON","SOUTHWEST",72800000,2901600000,18907200,9734400,10670400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MAHNOMEN","NORTHWEST",8680000,345960000,2254320,1160640,1272240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MARSHALL","NORTHWEST",11760000,468720000,3054240,1572480,1723680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MARTIN","SOUTH CENTRAL",20440000,814680000,5308560,2733120,2995920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MCLEOD","CENTRAL",41300000,1646100000,10726200,5522400,6053400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MEEKER","CENTRAL",47600000,1897200000,12362400,6364800,6976800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MILLE LACS","EAST CENTRAL",23100000,920700000,5999400,3088800,3385800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MORRISON","CENTRAL",1.26e+08,5.022e+09,32724000,16848000,18468000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MOWER","SOUTHEAST",37800000,1506600000,9817200,5054400,5540400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MURRAY","SOUTHWEST",65800000,2622600000,17089200,8798400,9644400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"NICOLLET","SOUTH CENTRAL",39900000,1590300000,10362600,5335200,5848200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"NOBLES","SOUTHWEST",1.12e+08,4.464e+09,29088000,14976000,16416000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"NORMAN","NORTHWEST",8120000,323640000,2108880,1085760,1190160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"OLMSTED","SOUTHEAST",58100000,2315700000,15089400,7768800,8515800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"OTTER TAIL","WEST CENTRAL",121800000,4854600000,31633200,16286400,17852400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"PENNINGTON","NORTHWEST",14280000,569160000,3708720,1909440,2093040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"PINE","EAST CENTRAL",3.5e+07,1.395e+09,9090000,4680000,5130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"PIPESTONE","SOUTHWEST",72800000,2901600000,18907200,9734400,10670400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"POLK","NORTHWEST",16940000,675180000,4399560,2265120,2482920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"POPE","WEST CENTRAL",34300000,1367100000,8908200,4586400,5027400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"RAMSEY","EAST CENTRAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"RED LAKE","NORTHWEST",12600000,502200000,3272400,1684800,1846800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"REDWOOD","SOUTHWEST",46200000,1841400000,11998800,6177600,6771600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"RENVILLE","CENTRAL",4.2e+07,1.674e+09,10908000,5616000,6156000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"RICE","SOUTH CENTRAL",32900000,1311300000,8544600,4399200,4822200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"ROCK","SOUTHWEST",107800000,4296600000,27997200,14414400,15800400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"ROSEAU","NORTHWEST",22540000,898380000,5853960,3013920,3303720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"SCOTT","CENTRAL",27860000,1110420000,7235640,3725280,4083480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"SHERBURNE","CENTRAL",13720000,546840000,3563280,1834560,2010960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"SIBLEY","CENTRAL",45500000,1813500000,11817000,6084000,6669000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"ST. LOUIS","NORTHEAST",13860000,552420000,3599640,1853280,2031480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"STEARNS","CENTRAL",3.08e+08,1.2276e+10,79992000,41184000,45144000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"STEELE","SOUTH CENTRAL",15120000,602640000,3926880,2021760,2216160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"STEVENS","WEST CENTRAL",78400000,3124800000,20361600,10483200,11491200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"SWIFT","WEST CENTRAL",27300000,1088100000,7090200,3650400,4001400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"TODD","CENTRAL",92400000,3682800000,23997600,12355200,13543200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"TRAVERSE","WEST CENTRAL",10500000,418500000,2727000,1404000,1539000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"WABASHA","SOUTHEAST",88200000,3515400000,22906800,11793600,12927600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"WADENA","CENTRAL",23940000,954180000,6217560,3201120,3508920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"WASECA","SOUTH CENTRAL",24080000,959760000,6253920,3219840,3529440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"WASHINGTON","EAST CENTRAL",9100000,362700000,2363400,1216800,1333800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"WATONWAN","SOUTH CENTRAL",11200000,446400000,2908800,1497600,1641600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"WILKIN","WEST CENTRAL",4200000,167400000,1090800,561600,615600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"WINONA","SOUTHEAST",107800000,4296600000,27997200,14414400,15800400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"WRIGHT","CENTRAL",51100000,2036700000,13271400,6832800,7489800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"YELLOW MEDICINE","WEST CENTRAL",37100000,1478700000,9635400,4960800,5437800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"AITKIN","EAST CENTRAL",15400000,613800000,3999600,2059200,2257200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"ANOKA","EAST CENTRAL",2380000,94860000,618120,318240,348840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"BECKER","NORTHWEST",39900000,1590300000,10362600,5335200,5848200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"BELTRAMI","NORTH CENTRAL",24780000,987660000,6435720,3313440,3632040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"BENTON","CENTRAL",4.9e+07,1.953e+09,12726000,6552000,7182000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"BIG STONE","WEST CENTRAL",12460000,496620000,3236040,1666080,1826280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"BLUE EARTH","SOUTH CENTRAL",17780000,708660000,4617720,2377440,2606040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"BROWN","SOUTH CENTRAL",59500000,2371500000,15453000,7956000,8721000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"CARLTON","EAST CENTRAL",15540000,619380000,4035960,2077920,2277720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"CARVER","CENTRAL",34300000,1367100000,8908200,4586400,5027400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"CASS","NORTH CENTRAL",32900000,1311300000,8544600,4399200,4822200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"CHIPPEWA","WEST CENTRAL",38500000,1534500000,9999000,5148000,5643000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"CHISAGO","EAST CENTRAL",14840000,591480000,3854160,1984320,2175120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"CLAY","NORTHWEST",15540000,619380000,4035960,2077920,2277720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"CLEARWATER","NORTHWEST",27160000,1082520000,7053840,3631680,3980880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"COOK","NORTHEAST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"COTTONWOOD","SOUTHWEST",40600000,1618200000,10544400,5428800,5950800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"CROW WING","EAST CENTRAL",14560000,580320000,3781440,1946880,2134080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"DAKOTA","SOUTHEAST",35700000,1422900000,9271800,4773600,5232600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"DODGE","SOUTHEAST",29400000,1171800000,7635600,3931200,4309200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"DOUGLAS","WEST CENTRAL",32200000,1283400000,8362800,4305600,4719600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"FARIBAULT","SOUTH CENTRAL",19180000,764460000,4981320,2564640,2811240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"FILLMORE","SOUTHEAST",92400000,3682800000,23997600,12355200,13543200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"FREEBORN","SOUTH CENTRAL",25620000,1021140000,6653880,3425760,3755160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"GOODHUE","SOUTHEAST",85400000,3403800000,22179600,11419200,12517200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"GRANT","WEST CENTRAL",1.4e+07,5.58e+08,3636000,1872000,2052000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"HENNEPIN","EAST CENTRAL",9520000,379440000,2472480,1272960,1395360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"HOUSTON","SOUTHEAST",67900000,2706300000,17634600,9079200,9952200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"HUBBARD","NORTH CENTRAL",9660000,385020000,2508840,1291680,1415880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"ISANTI","EAST CENTRAL",13860000,552420000,3599640,1853280,2031480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"ITASCA","NORTH CENTRAL",8120000,323640000,2108880,1085760,1190160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"JACKSON","SOUTHWEST",18340000,730980000,4763160,2452320,2688120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"KANABEC","EAST CENTRAL",21700000,864900000,5635800,2901600,3180600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
